,Binder_ID,sbridge,hbond,energies,bsa,rmsd
27,28,0.44047414949982694,0.2529232922844186,0.22651043428093987,0.41040183538632724,0.9105763659564992
28,29,0.8129609715064768,0.46577080142300714,0.256006259905438,0.8940221939956087,0.796407215712917
29,30,0.43699186606622237,0.6391413649062581,0.5684179813131207,0.6383678452918994,0.773515711649229
30,31,0.4861111286595197,0.4040008729160069,0.6210701520546951,0.5498971041463583,0.8850457958113698
31,32,0.6828526380228177,0.4354848538161878,0.3221662986319722,0.873177167951634,0.7504106536445987
32,33,0.41666668170815974,0.5638724442332348,0.3284726228605912,0.8937169527072935,0.8343690184007984
33,34,0.0,0.18431432585079288,0.06771175257458473,0.8070087338394433,0.745347097341089
34,35,0.4398148299093696,0.5629546112274977,0.528119840054111,0.8755600192991269,0.8527768936157523
35,36,0.8552631887693806,0.5248824612336753,0.49246357782773353,0.48893746492186807,0.8265609943585059
36,37,0.5598947316482126,0.6208698076624477,0.6125357258904125,0.9653403440364716,0.7164736294264102
37,38,0.5172413699105938,0.7659849351453796,0.596103474114893,0.38928110753355205,0.7490031928513321
38,39,0.41666668170815974,0.09301265569038436,0.2392954953879618,0.6461564213905219,0.7722237816607436
39,40,0.41666668170815974,0.2832670186324708,0.28563471064515467,0.670014474344962,0.7766534379100729
40,41,0.41666355360638174,0.2939990744402264,0.5447908170370224,1.1102230246251565e-16,0.8608058726293835
41,42,0.8042635939378716,0.5142583472027291,0.360289388001406,0.36962750716332393,0.7246014509116845
42,43,0.0,0.3529058821964958,0.547569313200841,0.19698894238816844,0.8681611012718825
43,44,0.0,0.3872071514196312,0.5214554280144026,0.69054441260745,0.9061107174699324
44,45,0.41664359476928226,0.15953981756079888,0.5833184130078712,0.3178644925609745,0.8385319494378891
45,46,0.416666635687018,0.5063712164602363,0.6326217995901886,0.36841638850323455,0.7434092158638907
46,47,0.44540131289749957,0.3617712918455131,0.25686169189859487,0.7230083005937435,0.9476132019112018
47,48,0.7051211283687331,0.6434950113237361,0.8144243075311168,0.5157002333618883,0.8352693375418725
48,49,0.41666668170815974,0.259737968920337,0.23924907659763583,0.8759834185054994,0.892577150069559
49,50,0.4166666659224651,0.029864295407904584,0.11874589691049797,0.6406522317076774,0.0
50,51,0.7407400263313041,0.4106723307765479,0.5944655539419501,0.1546293287645606,0.7422405148322411
51,52,0.9166500828177911,0.5253404461569173,0.7337418186882054,0.38736104136511784,0.8737948115283491
52,53,0.4166666808766787,0.5041215447699134,0.3081014051630959,0.6299490936303036,0.7725105580830705
53,54,0.4364956483957624,0.3351089224155563,0.21844019601992026,0.8406935869789973,0.8705975123750271
54,55,0.5555538486044063,0.4392202840328758,0.34940749729776344,0.4721787335440484,0.7961946566793452
55,56,0.41663486772671515,0.11077011635230322,0.07190270621547579,0.505134946188915,0.6826073831886907
56,57,0.8432217684413303,0.4095344369716704,0.4038103195602152,0.8412252976102562,0.7666828949114188
57,58,1.0,0.5195780641393493,0.43391622071471625,0.8251558207544384,0.8954212481025632
58,59,0.41666668170815974,0.404526661531394,0.6143394274573772,0.7755688811429811,0.9511386854415862
59,60,0.5925827144310994,0.78006697971161,0.8609889854841812,0.5193335893421558,0.8228727962036424
60,61,0.476190493380754,0.2146249091216607,0.4204216152412781,0.6861134906802943,0.8404905619035148
61,62,0.0,0.08163229927051535,0.3948448617714737,0.5467363798383207,0.7938858728339473
62,63,0.7777662330819864,0.7036920084724594,0.38189401927042965,0.8209612146633978,0.8026660429272728
63,64,0.41666668170815974,0.25214366436876184,0.457112353366357,0.6685079608897292,0.7660553019397109
64,65,0.0,0.09943678897868757,0.3001704232730551,0.15531858328656256,0.6814184463713775
65,66,0.41666665044635476,0.28132872979515716,0.13237975875491514,0.41075630914049965,0.7376986006182147
66,67,0.42823989725181816,0.7085288268433554,0.2829357895504674,0.5241288315166555,0.9854866424186584
67,68,0.0,0.520470111103265,0.3873581740174137,0.7799111846315936,0.7912691088842474
68,69,0.7962950704789709,0.8153828779628454,0.8035623105947574,0.501107730481789,0.8397766550900866
69,70,0.0,0.9516414566999254,0.6705923700771215,0.44630214948945945,0.912347202035957
70,71,0.45833325944185654,0.5388595330614492,0.5262763509525796,0.5051250996957434,0.8993788005461563
71,72,0.4285714406523377,0.6247373913756677,0.5974429877785958,0.9506690692110008,0.9020920795145098
72,73,0.41666668170815974,0.32969238340992174,0.4000371350322611,0.33797103161708963,0.8003362804920651
73,74,0.41666668170815974,0.06160663686526785,0.16898429055510245,0.6053427071948326,0.7412071076974893
74,75,0.5592102879866433,0.6879488343221793,0.5909244633656274,0.17918648273417437,0.8494964139036512
75,76,0.7073548652170947,0.32935868152542885,0.5071584405938956,0.5945509506789158,0.7463250057515551
76,77,0.4315464485449168,0.3905612561644141,0.5931857215800962,0.5577152197244952,0.8509021955093645
77,78,0.41666668170815974,0.1483599263794007,0.47600480102917064,0.8807688141868274,0.8109484171951111
78,79,0.41666668170815974,0.0,0.23143745731129095,0.8896011185616244,0.77527018803011
79,80,0.41666668170815974,0.3209304899514824,0.24747183374115522,0.7641371025709196,0.8331384845513305
80,81,0.0,0.21296570339502907,0.3885451687986152,0.5432113352829392,0.7642025188065407
81,82,0.41666668170815974,0.18183536959779623,0.34883720930232553,0.8875628944751328,0.8475345376016283
82,83,0.41666012984045003,0.11076532467912037,0.21328107903793736,0.8548725371458957,0.8096538311190747
83,84,0.4166666659326915,0.23444163356347958,0.49921419619233287,0.9161964966177297,0.909193552755337
84,85,0.4166666457154125,0.2345856191057964,0.3853157472430553,0.5222973837867644,0.7079004495864858
85,86,0.41666668170815974,0.1415772386005421,0.23229288930444758,0.9278645910259063,0.7876389665006676
86,87,0.9126784664663431,0.5220310083176962,0.7656912089442378,0.603087860258569,0.9100941555125395
87,88,0.45454497367996605,0.35203318558954494,0.5129541581289248,0.8163432093659845,0.4571027679709623
88,89,0.4166451020995906,0.2920576451130717,0.5292670473007477,0.6698076979883615,0.9130437407379075
89,90,0.41666668170815974,0.5605584225410778,0.8742249719829442,0.5471203930720074,0.8372569373765504
90,91,0.4166666815497463,0.8297905146348163,1.0,0.5566124124892919,0.8786666793438574
91,92,0.4166334309196818,0.1329279648328084,0.4384652621666967,0.4930828385470516,0.5959871685220743
92,93,0.4166666221435033,0.18060272511123354,0.2539373081080365,0.7377189613919004,0.8628551882339535
93,94,0.5067567750504646,0.16535396586052442,0.023905677018056792,0.46766903967152096,1.0
94,95,0.0,0.921366023902453,0.4763032075384115,0.5206136334544452,0.8649985698544184
95,96,0.0,0.4697931147529823,0.4447782176510766,0.5993264998670724,0.7401051915112955
96,97,0.48603174627837303,0.4491885576111762,0.17226013090098813,0.5253694896562591,0.8440649219466807
97,98,0.41666647791856426,0.1842368064910696,0.0,0.6131509762797981,0.6063286769147347
98,99,0.416666669067188,0.14488896909667875,0.120290979502788,0.5038253625971111,0.6510021022167651
99,100,0.5807837574635257,0.35194691901202474,0.13783065099037817,0.48475270532399883,0.7925469976234589
100,101,0.6944442798090091,0.5470601536803703,0.4307796367398091,0.5580795399718392,0.7770592610768035
101,102,0.4166665834788897,0.3967536780763313,0.797720174269402,0.4793272875865262,0.7119908829389647
