,Binder_ID,sbridge,hbond,energies,bsa,rmsd
81,82,1.4137513872701841,3.592462778186099,-66.8148888888889,-1.6678780487804876,0.07675786200160187
82,83,0.9545453809745559,3.2118059491592628,-72.0611111111111,-1.6253170731707316,0.05240099245527321
83,84,1.1111106142490892,3.618980344647248,-81.63711111111112,-1.062463414634146,0.032935202087730465
84,85,1.0332890601752565,5.790956491677599,-78.39133333333335,-1.5299024390243898,0.05575659030574899
85,86,0.0,2.7181501754920863,-73.26844444444443,-1.0942195121951213,0.037436765043034025
86,87,0.7999880559332125,2.7227901996198187,-55.41422222222222,-1.0347560975609755,0.044560836301656255
87,88,1.0,1.9978995549090977,-49.78088888888889,-0.7989512195121949,0.07209879366962083
88,89,0.9998628535723619,3.924608567140121,-71.45977777777777,-0.9879512195121948,0.05427373737270719
89,90,0.666666579877774,2.1640857751024294,-54.67844444444446,-0.8636341463414632,0.054164322917201024
90,91,0.8636345364784852,2.308619996715978,-68.54066666666668,-0.3937317073170733,0.05528089695549836
91,92,1.0238090139665519,2.568572489074297,-66.16844444444445,-2.1263902439024394,0.04389255466392229
92,93,0.9999996650169068,2.7951598635523003,-64.8517777777778,-0.5915853658536582,0.05741265039751597
93,94,0.0,3.9215820619090085,-77.60955555555556,-0.8573902439024391,0.0480397808622436
94,95,0.999999699148698,3.669115588739207,-70.26333333333334,-0.8335853658536584,0.06221088840176369
95,96,0.9428566676925775,4.418758880089826,-73.17822222222223,-1.4682195121951216,0.028274065043816916
96,97,0.9545149998827082,3.6586922809982747,-67.96044444444443,-1.5620487804878045,0.034289322730993214
97,98,1.0,3.44615088125297,-67.41222222222223,0.2251707317073174,0.04730038507646798
98,99,0.0,2.1107912943420657,-69.75155555555556,-1.278487804878049,0.07970315294364314
99,100,1.416662038175237,2.6504185451654325,-63.16422222222222,-1.0261951219512195,0.0560325073106091
100,101,0.9999668309031381,3.7920860802827576,-73.85288888888888,-0.9795853658536584,0.05529946280405883
101,102,1.1555552761220267,4.259411182329687,-64.79844444444444,-1.2525609756097558,0.08951165507616254
